Beat 1, Beat 2, Correlation
0825, 0935, -0.22132353603412433
1011, 0812, -0.22131626135621218
0511, 1012, -0.22128098776103866
0213, 1655, -0.22125489467969664
1414, 1233, -0.22124149557287573
1651, 2423, -0.22123358727246908
0832, 1621, -0.22122707953381188
1132, 1724, -0.2212162566074548
1013, 1231, -0.22121464731167265
1622, 1422, -0.22120027236741832
1731, 2512, -0.22119936749006291
0531, 0823, -0.2211983234979285
1033, 0424, -0.22119033771706584
0811, 0133, -0.2211879310377288
2211, 1232, -0.2211874411679751
1533, 2234, -0.2211730737077351
1632, 1014, -0.2211729401288126
0423, 1653, -0.2211489109671537
1512, 1232, -0.22113680973254127
1235, 0812, -0.22113622647309722
0911, 0212, -0.22112675043077445
1623, 0311, -0.22109432981319338
2212, 0533, -0.22109081232731187
2512, 0324, -0.22108660913520853
0433, 1511, -0.2210769178801937
1722, 0634, -0.2210704376419099
1831, 0431, -0.2210596535857368
1652, 2513, -0.22104490957608877
1024, 0512, -0.22103971652206744
0225, 1623, -0.22103924000630926
0223, 0114, -0.22101769354056766
1013, 0423, -0.22101717330560436
1523, 2023, -0.22101411111249983
2222, 0234, -0.22098266192460073
1031, 1433, -0.22096903389279304
1922, 0533, -0.22096157962102575
0433, 2223, -0.22094013204303778
1121, 0934, -0.22092594328436482
1034, 0924, -0.22085544970899837
2222, 1724, -0.22083865564458338
0113, 0324, -0.2208381113636983
1833, 1634, -0.22081334882347975
1813, 1023, -0.22080761024889498
1135, 2233, -0.22080758690589883
1123, 1724, -0.22080415172911116
0312, 0434, -0.22079151367231395
1411, 0432, -0.22077867448088803
0531, 1911, -0.220769314914943
2212, 1225, -0.22076841823016435
0321, 1631, -0.2207648466346246
1912, 0933, -0.22076224362817465
0813, 2515, -0.2207308007433268
0931, 0512, -0.2207257715727217
0511, 1712, -0.22072455177830055
0913, 0532, -0.22072038968933402
0225, 1413, -0.22071499493288232
2521, 0611, -0.2207118946769859
0213, 2523, -0.2207087845759533
0421, 0822, -0.22069406902488353
0923, 1412, -0.22068474153156967
0421, 2233, -0.22067955798221056
2011, 0524, -0.22067688984613576
1014, 2423, -0.22063219728880396
0915, 0431, -0.2206263613051792
0513, 2233, -0.22061261702099247
0815, 1651, -0.2205598449728044
0331, 1655, -0.22054591218999234
2532, 1914, -0.22053013348688266
0932, 0324, -0.22050786788055812
0533, 0611, -0.22047784021446723
1911, 0912, -0.22047750092682736
0735, 0715, -0.220459642613922
0712, 1932, -0.2204585022212516
2422, 0412, -0.22044652089391642
2521, 0333, -0.22044145583424118
0722, 2232, -0.22043596275065314
0726, 0822, -0.22043031593186752
1022, 2212, -0.22042718452971857
2433, 0734, -0.2204243392120972
1032, 2433, -0.220401273430035
1433, 2523, -0.22038990242642495
1013, 2411, -0.22038918810367059
0722, 0733, -0.2203861209505542
0331, 0524, -0.22036954982088358
1011, 1612, -0.22031725904643545
0813, 1823, -0.22031570524747573
1931, 0511, -0.22031383516195774
0212, 1021, -0.22029342569571125
0524, 0421, -0.22028676591329888
1034, 1132, -0.22024781999561943
1831, 0725, -0.22024327995421158
2422, 1613, -0.22023807422586414
0132, 0923, -0.2202278461447261
0122, 2023, -0.22020929943660789
0323, 1913, -0.22020678165840546
2013, 0112, 0.2202014224951254
1123, 0412, -0.22016910525208325
0932, 0412, -0.22013563108611756
0122, 2512, -0.22013218491415712
0613, 0113, -0.2201048004044159
0511, 1713, -0.2200980417948337
0212, 1813, -0.22009710680765307
0211, 1133, -0.2200947814040221
0513, 1413, -0.22007443331483947
1923, 0112, -0.22005487720228412
1921, 1914, -0.22005058635711508
0923, 0734, -0.22004407715553279
0923, 2221, -0.22003787811304074
0823, 0112, -0.22002306357061488
0422, 1922, -0.2200224318308258
1531, 2511, -0.22001529606783457
0313, 0922, -0.2200127214769184
0621, 1932, -0.22001115670271942
0923, 0431, -0.21999329223866115
1651, 1524, -0.21998717730791545
0235, 1033, -0.2199775354717301
1134, 2523, -0.21996468469033417
1014, 0924, -0.21996175375630855
0834, 1132, -0.21992387187716214
0513, 2232, -0.219917243786245
1624, 0731, -0.2199107620388605
2413, 0532, -0.21990704206508277
1431, 0924, -0.21990273502656954
0814, 1125, -0.21989804840192553
2012, 0524, -0.21989362472342658
0313, 0925, -0.2198922049456782
0735, 1831, -0.21988333166883606
1925, 1631, -0.2198579842664162
0715, 1524, -0.21985613538802146
2011, 2233, -0.21985311798423463
0734, 0732, -0.21983090674004324
1112, 1814, -0.21982875823962722
1212, 1532, -0.21982336031297378
1511, 0123, -0.21980881133362748
2024, 2511, -0.21976651155335575
0321, 2532, -0.21972133423489842
2423, 0511, -0.21967103225217124
0735, 0925, -0.2196670626657576
1115, 2525, -0.2196648235619406
2411, 2511, -0.21964290583112042
0935, 1225, -0.21964084806441708
0212, 0824, -0.21962962209482942
0914, 2433, -0.219625094069748
1231, 0424, -0.21961812734266933
1651, 1533, -0.21960460558575562
0233, 0732, -0.21960144073570115
1022, 0714, -0.21958548875560827
1622, 0234, -0.21956135691253195
1621, 1511, -0.21955877299639204
0414, 0631, -0.21955606970292071
0713, 1422, -0.2195352066920522
1531, 0812, -0.21952932721932703
0623, 1612, -0.21951678129104193
2221, 1023, -0.21951434457821856
1411, 0812, -0.21951228301981912
0914, 2532, -0.21945556565144883
1522, 1822, -0.21942601604806491
1831, 2534, -0.21942123701841892
1014, 0825, -0.21939810143694158
1651, 1933, -0.21937764896695156
1633, 1213, -0.21937594271611352
0833, 0511, -0.21934718396541408
1522, 1111, -0.2193313653263617
0833, 0432, -0.2193244462245207
0911, 0412, -0.21931441122104875
2221, 1224, -0.21931371659713375
1623, 2232, -0.21926735276633413
2223, 1233, -0.21926710262081203
0423, 1111, -0.21922406051699128
2022, 0611, -0.2192180355195874
0324, 1655, -0.21921176883724153
1031, 0725, -0.21920491533620395
0431, 1422, -0.21920463906769527
1923, 2234, -0.21918790432811233
1912, 1935, -0.21917624085023826
0821, 0512, -0.21913583330282776
2422, 1931, -0.21912359080786561
1231, 0933, -0.21910042961054044
1123, 2032, -0.21909694653909667
2433, 0321, -0.21909639094683667
1512, 2033, -0.21909576570550507
1031, 0925, -0.2190788674203717
0822, 1711, 0.21906934652385726
0714, 1621, -0.2190632616710058
0811, 0732, -0.21905450087320957
2213, 0812, -0.21901639475980078
1034, 0634, -0.21900376609121908
1123, 0833, -0.21900061845725
1135, 1225, -0.21900037759708738
0121, 1233, -0.21897320170210385
0813, 0421, -0.21895191974010172
1934, 1223, -0.21890118526440308
1631, 1614, -0.21889290360788308
2431, 0434, -0.2188752050669957
1612, 1822, -0.21887484922914505
0513, 1614, -0.2188108619761574
0232, 1235, -0.2188094496801271
1911, 1235, -0.21879770425462605
1653, 1225, -0.2187420912682049
1924, 0513, -0.2187353068503646
0414, 1524, -0.21872100909451017
0523, 0934, -0.2187194431004264
2512, 0814, -0.21871766454008648
1232, 0532, -0.2186982637187195
1634, 2233, -0.21867651897246396
1622, 1432, -0.21864776907356656
1611, 0631, -0.2186406329676071
0914, 0233, -0.2186365633069848
0715, 2221, -0.21861749554737306
0922, 0713, -0.21860587328125625
1833, 1611, -0.21859891023346334
1121, 0714, -0.21858902153155477
2514, 1421, -0.21855268996175545
2533, 0221, -0.21854559272322313
1533, 1214, -0.21853194232814352
1123, 0633, -0.21849972164863524
1522, 0725, -0.21849967555012154
0632, 2221, -0.21849039486955416
1911, 0835, -0.218472326677423
0215, 0724, -0.2184157571963747
2424, 0925, -0.2184116012022833
1231, 2222, -0.21840823227564132
0912, 1232, -0.21838105865497034
0711, 0511, -0.2183605121464962
2211, 2523, -0.2183549462973607
1013, 1932, -0.21834595544014307
0735, 0832, -0.21834031798008596
0621, 0731, -0.21832293552421045
1011, 2012, -0.21830737518391186
0223, 0732, -0.2183058881039829
0132, 1533, -0.21830282976748097
1911, 0612, -0.21827311743283392
2532, 1224, -0.21826606774659804
0922, 0733, -0.21825971788733528
2022, 1834, -0.2182584311474559
1125, 0221, -0.2182572908676584
2222, 0221, -0.2182559428569582
1651, 1831, -0.21823653380178518
1434, 1021, -0.21822913496913088
2022, 0712, -0.21821402176627733
0621, 1214, -0.21818281207315143
0412, 0823, -0.21817735666717164
0832, 2221, -0.21815629429530367
0214, 2023, -0.21814874450348595
2213, 1612, -0.2181484856433842
1831, 2032, -0.21814629620438303
0321, 1422, -0.2181351762879295
1624, 1634, -0.21812968633116928
2023, 0133, -0.2181149378399691
1812, 1653, -0.2180969718447345
2212, 2511, -0.21807809804348469
0835, 0124, -0.21806570783323018
2512, 2515, -0.21803943046555907
1223, 1712, -0.2180210567840121
0513, 0221, -0.21801883525407093
0231, 1924, -0.21801867694167018
1924, 1413, -0.21799225120912025
0312, 1014, -0.21798518609890144
1934, 2514, -0.21798226983226626
1712, 1225, -0.21797894461467585
0932, 2011, -0.21793580551031067
2512, 0935, -0.21792997314892096
0726, 0812, -0.2179235063708001
0613, 0324, -0.2179179005556649
0421, 0434, -0.21788760604245916
0414, 0411, -0.2178843960175886
0215, 2522, -0.217881493071717
1724, 0733, -0.21786329728425619
1811, 1531, -0.21783659987728926
1031, 2413, -0.21782562148977155
1134, 2012, -0.2177986922082024
0815, 1422, -0.21777959402628455
1011, 1915, -0.21776468570494042
2011, 0925, -0.21773893344542966
1123, 1733, -0.21772982484582118
0423, 1655, -0.21772211833701585
1924, 1623, -0.2177069650999387
1812, 1214, -0.21770622403604656
0324, 2233, -0.21769043614350866
0412, 1231, -0.2176613077454943
2011, 2512, -0.21764023347827038
1733, 2513, -0.21763102944313278
0915, 1913, -0.21762436834555982
1723, 0234, -0.2176067197640308
2221, 1623, -0.21760404876507164
1834, 0822, 0.21760316361256046
1235, 1111, -0.21758988906230572
0433, 0431, -0.21758675688235213
1651, 0934, -0.21756652710543148
0922, 1533, -0.2175573043219979
1121, 0323, -0.21755503523072256
1723, 0731, -0.21754170905627007
0524, 0324, -0.21754146904792607
1111, 1533, -0.21753941028330484
1931, 0612, -0.2175383501939227
0433, 1614, -0.21752744733348892
0223, 0812, -0.21752359220923975
1215, 0124, -0.21751854291488018
1632, 1724, -0.21751638234673568
0632, 2533, -0.21750211868199748
1911, 0221, -0.21748562049042564
0735, 0234, -0.21747186929910423
0423, 0512, -0.21746761650547047
0621, 0213, -0.21745770030730843
2431, 1925, -0.21744672597670964
0612, 0513, -0.21744482111264607
0722, 1222, -0.2174388414783904
0513, 0235, -0.21743797048416064
1235, 1024, -0.21743298094759103
0724, 1934, -0.2174107512445988
0314, 0611, -0.21739650219117823
2535, 1432, -0.2173931602344783
0932, 0221, -0.2173858555170896
0915, 0725, -0.21736502359963517
0233, 1021, -0.21735164699319132
0423, 1732, -0.21734785915526156
1611, 1655, -0.21734064410140175
0623, 1122, -0.21733983544834615
1125, 1225, -0.2173285143414688
0231, 1422, -0.21732536326701798
0823, 2033, -0.21729829841291332
1813, 1532, -0.21729722108241556
0432, 1724, -0.21726036512295163
0722, 0624, -0.2172514554285334
0614, 2512, -0.21725116932293964
1424, 1213, -0.21724674876212685
0513, 0715, -0.21722964652880414
1934, 0711, -0.21719496612835248
1923, 1733, -0.21716733806234195
0813, 0614, -0.21716367912555282
0624, 0434, -0.2171628692833011
0731, 1925, -0.21716151659302602
1931, 0924, -0.21716094942152483
1124, 1623, -0.21715705859230294
0511, 1611, -0.2171479761651795
1622, 2412, -0.2171310824664501
1012, 0812, -0.21709756000631847
0133, 0421, -0.21709419610703312
0833, 0725, -0.21709353682153418
1911, 1524, -0.21708865385337991
1132, 1935, -0.21707803723544328
2533, 1513, -0.21707358695666293
1135, 0412, -0.21706559225078934
0212, 0524, -0.21706279864599282
2411, 0424, -0.21704477718279028
1653, 1824, -0.21701018777855619
2232, 1634, -0.21696908922187286
1512, 0923, -0.21696503385871904
1014, 0715, -0.2169639381531571
2011, 2521, -0.21695503597945462
1122, 1824, -0.21691651005661683
1135, 0221, -0.21690301733473122
2011, 0133, -0.21689667690663847
1013, 1733, -0.2168917569899932
0421, 2534, -0.21687281905357764
2411, 0726, -0.21685247333859897
1123, 1225, -0.21683426409657308
1624, 0821, -0.2168064644024267
1221, 0111, -0.21680311532029253
1112, 1115, -0.21678115594101613
1924, 0611, -0.21675594638040843
2531, 2523, -0.21672956809983643
0121, 0933, -0.21672879738177192
2521, 1115, -0.21672788566020124
2212, 1631, -0.21672619813219335
0434, 0935, -0.21672062688850233
0634, 0131, -0.21669635096188797
1832, 1724, -0.21666349333947765
1732, 0113, -0.2166588918793298
1113, 1232, -0.21665681311018425
1523, 0321, -0.216628319160098
2524, 1112, -0.21662434657603086
0313, 1921, -0.21661524404080879
1834, 1821, 0.21660219235149175
1912, 0822, -0.21660154689754435
1522, 0613, -0.2165933980249967
0714, 1711, -0.21657525968547256
0323, 2234, -0.2165751519732537
1512, 1831, -0.21655135176947715
0813, 2011, -0.2165332915005806
1235, 1915, -0.21653038931071866
1524, 1631, -0.21648970703774206
0921, 0624, -0.2164831255078258
1014, 0434, -0.21645607132206077
1922, 1933, -0.2164398718297732
0411, 2533, -0.21643510962014137
0632, 2413, -0.21642784964498188
0724, 0933, -0.21638509720851404
0532, 2233, -0.21634582743504235
1911, 1624, -0.21634384868741272
0121, 1823, -0.2163250910878504
0712, 1133, -0.2163180350637408
0214, 0633, -0.2163076174904276
0914, 1922, -0.21630750659526893
1033, 1133, -0.2163000313560684
0735, 0424, -0.21629641068781097
1931, 2521, -0.21626371665654007
1923, 2423, -0.21620289725993969
2423, 0714, -0.21618781583032062
2521, 1654, -0.2161773073467097
1934, 2521, -0.21617587224371476
1722, 0432, -0.2161722713654184
0811, 1813, -0.2161571345043665
0821, 0933, -0.21615463488774772
0433, 0832, -0.21615415620615286
0314, 2222, -0.21613736696801328
2531, 0812, -0.21612157913388125
1024, 0713, -0.2160973499207537
0922, 1033, -0.2160877978487642
2013, 2534, -0.2160655022927087
1221, 0121, -0.21606268194900702
1021, 1214, -0.2160497582212282
1651, 0735, -0.2160494279449222
1011, 1712, -0.2160295073439346
1931, 2221, -0.21601992516247742
1832, 0612, -0.2160139232484517
0825, 0221, -0.2159951256829583
1013, 0123, -0.21597993550002131
2011, 1533, -0.21597149917226846
0726, 0725, -0.21596337660020262
1934, 2534, -0.21594204698990266
0233, 1655, -0.21594194021294105
1522, 1223, -0.21593849733699402
0811, 1655, -0.2159376543604298
0531, 0712, -0.2159203541428871
1831, 1433, -0.21591566892911634
0414, 2033, -0.2159140436754895
1123, 2424, -0.215911231491199
0612, 0823, -0.2159050982086797
1733, 1932, -0.2158906213934358
1011, 0532, -0.21588281000628204
0922, 2032, -0.21587738198573642
0811, 0323, -0.21584831394476472
1834, 1421, -0.21582968467036792
0432, 1621, -0.21581179656394098
0915, 0715, -0.2158104082569059
0233, 1813, -0.21579378578203443
1132, 0434, -0.21578897348973008
0431, 2232, -0.2157866831090684
0923, 0832, -0.21576466650929518
0133, 1125, -0.21575712536131889
0524, 1611, -0.21574902791109724
0232, 0424, -0.21573333136726766
0531, 0623, -0.21573232094937533
1131, 0513, -0.21571609266739739
0714, 0924, -0.2157077312888172
0413, 1132, -0.21568965741984175
1632, 0711, -0.21567467811965185
0831, 0933, -0.2156717879957068
0723, 0324, -0.21566704616140525
0211, 0532, -0.21566151995321028
0612, 0821, -0.21564283202181428
1733, 1814, 0.21562116741997786
1211, 0735, -0.21558115687029672
1532, 1914, -0.21555395267379512
0413, 0634, -0.21555123447381375
2411, 2234, -0.21553267460413575
1111, 0113, -0.215519143223011
0814, 0631, -0.2155024404725593
2031, 2023, -0.21549277834290423
0215, 0832, -0.2154388113407056
1912, 0935, -0.2154354057270285
0212, 0235, -0.21543525164208405
1433, 0114, -0.21540765460329303
0433, 1914, -0.21537658831079878
0834, 1533, -0.21536361339332438
2013, 0132, -0.2153623807925326
0835, 0123, -0.21534889292571865
1424, 0334, -0.21533249032905064
0835, 2515, -0.21532227333675738
0814, 0734, -0.21530031635277438
0633, 0925, -0.2152563460721992
1113, 1922, -0.21525333032569283
1653, 0123, -0.2152517183152524
1632, 2413, -0.2152332730683044
0235, 1421, -0.2152232125561934
0222, 0822, -0.21521760093520387
0232, 2223, -0.21521273385537212
1931, 1133, -0.21520244285370052
2011, 0533, -0.2151958640390736
0832, 1631, -0.21518416878800967
0333, 0522, -0.2151715032377725
1132, 2232, -0.21514104285997848
0314, 1511, -0.21510474825572845
2211, 1012, -0.215097394934807
1931, 1125, -0.21507564345172714
2012, 0611, -0.215074856692678
0922, 1532, -0.21506953964520167
2535, 0232, -0.21503870513202367
1523, 2523, -0.2150150137947322
0531, 0523, -0.21498786212942395
0513, 1433, -0.21496169399735512
0722, 1432, -0.2149611435006038
0722, 1512, -0.21494194231115857
0331, 2213, -0.214939500949566
0423, 2223, -0.21493178071897448
2011, 1914, -0.21492237825570293
1733, 0631, -0.21491215606064867
1922, 0825, -0.21491063114879416
0711, 2533, -0.21490779131199214
1424, 1621, -0.21490569207881693
0911, 1214, -0.214897318553265
0232, 0923, -0.2148741304586128
0513, 2521, -0.21486452688951702
1431, 2221, -0.2148623210941287
2022, 1432, -0.21485978488647564
0433, 0724, -0.21483771111722794
1814, 1533, -0.21483764165923883
0422, 0731, -0.21482414100926264
0731, 1524, -0.21482400629618137
0434, 0114, -0.21482178712271136
0726, 0613, -0.21479864026500484
0223, 0411, -0.21478819824564507
2524, 0234, -0.2147698618219782
0831, 1821, -0.21475782700921447
0225, 1421, -0.21475522122427654
1634, 0221, -0.2147495030857423
2422, 2232, -0.21474125874015204
0623, 1712, -0.21472035790409194
0225, 2423, -0.21471993801913072
1632, 1021, -0.2147183063611342
1831, 0934, -0.21471561850083026
1211, 1624, -0.21470910484969738
1135, 0913, -0.2147073863613792
1114, 2023, -0.214659563493523
1433, 1214, -0.21465945038927983
0632, 1235, -0.21465174862317654
0821, 2232, -0.21464956512368408
0832, 2533, -0.21463365278118363
0212, 1225, -0.2146231797555434
0722, 0312, -0.21461348429388358
0812, 2523, -0.21459162272904914
0822, 0123, -0.2145714519973997
0712, 0124, -0.21457031178877828
0914, 0411, -0.21454776687296886
1411, 0632, -0.2145415118363345
2232, 0224, -0.21453529513951203
0922, 1834, -0.21449417471412155
1655, 2033, -0.2144821724051667
1231, 0431, -0.2144307860291273
0911, 1423, -0.21442029258766915
0833, 0715, -0.21441827288560095
0433, 0523, -0.21441164360135323
0212, 1833, -0.2144112409522377
1235, 1533, -0.21439868228237172
0311, 1712, -0.21439825725202644
1731, 0235, 0.21439751832800005
2512, 0613, -0.21438713427152598
2433, 1922, -0.21437151446418412
0133, 1533, -0.21436971364046326
1114, 1823, -0.21436679096509298
2213, 1915, -0.21434312696988575
0511, 2515, -0.21433723451881664
1733, 1822, -0.21433515433403602
